Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,AreaNorm,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,A0fit,fitR2,Expe
PPG32,49,1470.0,0.2911690322,348.9629653394492,311.08072731912023,308.0,331.0,1.3864978449241467,0.000487435514602256,,,,,,,,,,,,,,,,220722_ABA
PPG32,50,1500.0,0.298406435,346.96128741122493,314.75214497765035,313.0,334.6094199204877,1.420961136948126,0.0006031010111855337,,,,,,,,,,,,,,,,220722_ABA
PPG32,51,1530.0,0.3046803562,344.5494603108152,314.53940529591455,319.0,340.0,1.4508364920203949,0.0006806132262905426,,,,,,,,,,,,,,,,220722_ABA
PPG32,52,1560.0,0.3105327542,342.2210085105333,316.0034003963499,323.0,342.0,1.4787046246762905,0.0007320256706925702,,,,,,,,,,,,,,,,220722_ABA
PPG32,53,1590.0,0.3166241408,340.64625725787727,317.70087353263926,329.0,344.0,1.507710780755755,0.0007569822591994948,,,,,,,,,,,,,,,,220722_ABA
PPG32,54,1620.0,0.3229281707999999,340.0233733740715,321.6343778666603,331.0,345.0,1.5377295088577647,0.000761623999964818,,,,,,,,,,,,,,,,220722_ABA
PPG32,55,1650.0,0.3309088846,340.65598824268466,325.6770114922813,337.0,348.0,1.5757323225534736,0.0007532289644129663,,,,,,,,,,,,,,,,220722_ABA
PPG32,56,1680.0,0.3395877462,342.7388446229653,326.0440967472462,343.0,351.0,1.6170595983763003,0.0007378680945824411,,,,,,,,,,,,,,,,220722_ABA
PPG32,57,1710.0,0.346354699,342.3361518499496,328.62667497932887,349.0,352.0,1.6492826868105772,0.0007314338300237685,,,,,,,,,,,,,,,,220722_ABA
PPG32,58,1740.0,0.353910126,343.0236944078878,329.7982974703332,355.0,354.0,1.6852603564611952,0.0007342033835596186,,,,,,,,,,,,,,,,220722_ABA
PPG32,59,1770.0,0.3618099224,342.63542945916765,331.35410063464707,362.0,355.0,1.722877855139475,0.0007316070043783937,,,,,,,,,,,,,,,,220722_ABA
PPG32,60,1800.0,0.3696777282,342.3063242070874,333.9954767909747,368.0,358.0,1.7603430199736552,0.0007255206957639587,,,,,,,,,,,,,,,,220722_ABA
PPG32,61,1830.0,0.3778428584,341.9217245418574,337.1002103147357,373.0,360.0,1.799223993476527,0.0007164488367491584,,,,,,,,,,,,,,,,220722_ABA
PPG32,62,1860.0,0.3858216904,342.2336301645537,339.32709627325164,380.0,362.0,1.8372178463578768,0.0007045633594089498,,,,,,,,,,,,,,,,220722_ABA
PPG32,63,1890.0,0.3943612988,342.12716389459183,342.2513945206412,387.0,363.0,1.877882021918152,0.000686959256866002,,,,,,,,,,,,,,,,220722_ABA
PPG32,64,1920.0,0.4028914982,342.42912269527665,344.4551913774373,393.0,366.0,1.9185013934066328,0.0006620168268836054,,,,,,,,,,,,,,,,220722_ABA
PPG32,65,1950.0,0.4106313416,342.8516478210455,346.4219074872839,399.0,367.0,1.9553572228644136,0.0006311794932350822,,,,,,,,,,,,,,,,220722_ABA
PPG32,66,1980.0,0.4187268452,343.1465275658277,347.9967207011506,404.0,369.0,1.9939066462360095,0.0005967224795270353,,,,,,,,,,,,,,,,220722_ABA
PPG32,67,2010.0,0.4271384911999999,344.5128238229235,349.155578844158,411.0,371.0,2.033961486419886,0.0005602926959418711,,,,,,,,,,,,,,,,220722_ABA
PPG32,68,2040.0,0.4335328476,343.3559735479185,350.844672152886,416.0,371.0,2.0644103336111184,0.0005295522246594576,,,,,,,,,,,,,,,,220722_ABA
PPG32,69,2070.0,0.4399196767999999,342.23537830975874,352.03341279495703,420.0,373.0,2.094823337544916,0.0005059846195314679,,,,,,,,,,,,,,,,220722_ABA
PPG32,70,2100.0,0.4465078586,341.8791672437004,353.9027187713249,425.0,374.0,2.126195148615106,0.00048691735430690886,,,,,,,,,,,,,,,,220722_ABA
PPG32,71,2130.0,0.4535382634,341.7063568164804,356.5983559883284,429.0,375.0,2.1596727510596163,0.0004657097601697654,,,,,,,,,,,,,,,,220722_ABA
PPG32,72,2160.0,0.4599683739999999,341.9565396001209,358.6607451826352,434.0,376.0,2.190291853723666,0.00044319464981185265,,,,,,,,,,,,,,,,220722_ABA
PPG32,73,2190.0,0.466046588,341.6928991101739,361.08360726477247,439.0,376.0,2.219235284102619,0.00042010112262173816,,,,,,,,,,,,,,,,220722_ABA
PPG32,74,2220.0,0.47223771,342.0940131446091,363.6133913715922,442.0,377.0,2.2487163633431004,0.00039218180470824233,,,,,,,,,,,,,,,,220722_ABA
PPG32,75,2250.0,0.4777927836,342.2276322063325,365.8128490799811,447.0,377.0,2.2751686873303045,0.0003619006177005121,,,,,,,,,,,,,,,,220722_ABA
PPG32,76,2280.0,0.4828661164,342.3742676532247,367.1798018226166,450.0,378.74783225226975,2.299327042841653,0.0003324696451807193,,,,,,,,,,,,,,,,220722_ABA
PPG32,77,2310.0,0.4885698522,343.2988301605916,367.8184576242402,454.0,378.0,2.326487271163203,0.0003016682664801831,,,,,,,,,,,,,,,,220722_ABA
PPG32,78,2340.0,0.4923221613999999,342.2179618901264,370.0226970994295,456.0,379.0,2.344355134994668,0.00027668790385019886,,,,,,,,,,,,,,,,220722_ABA
PPG32,79,2370.0,0.49566612,340.5570969794166,371.4968825312061,458.0,379.0,2.360278502110272,0.00026230344879903176,,,,,,,,,,,,,,,,220722_ABA
PPG32,80,2400.0,0.4996480087999999,339.66644990777604,373.8688718296805,460.0,379.0,2.379239585293511,0.0002503815233101284,,,,,,,,,,,,,,,,220722_ABA
PPG32,81,2430.0,0.50441649,340.4967725338938,374.46539530896615,463.0,379.0,2.401946288878733,0.00023723320293627233,,,,,,,,,,,,,,,,220722_ABA
PPG32,82,2460.0,0.5076174318,341.0386188348015,375.386115065542,465.0,379.87648130755326,2.417188634103067,0.00022949955574363902,,,,,,,,,,,,,,,,220722_ABA
PPG32,83,2490.0,0.5102199612,339.60413802971834,377.83844524222695,466.0,380.0,2.4295814403613,0.00022349976626660965,,,,,,,,,,,,,,,,220722_ABA
PPG32,84,2520.0,0.5149188158,340.0972555008415,376.4808061660027,469.0,380.0,2.451956593815246,0.000212546482650935,,,,,,,,,,,,,,,,220722_ABA
PPG32,85,2550.0,0.5181649208,340.3995474245966,376.9815230592433,471.0,379.9888523932206,2.4674139985841914,0.00020082267236865367,,,,,,,,,,,,,,,,220722_ABA
PPG32,86,2580.0,0.5203327543999999,338.64618049276714,381.26042286356,473.0,379.0,2.4777368567255387,0.00019261439799806283,,,,,,,,,,,,,,,,220722_ABA
PPG32,87,2610.0,0.5241885626,338.7231378040432,380.1665176668249,475.0,380.494732911111,2.4960975653467385,0.00018110334109964498,,,,,,,,,,,,,,,,220722_ABA
PPG32,88,2640.0,0.5277018831999999,339.31820801467325,379.98875542305245,478.0,380.9448191308245,2.5128274057546345,0.00017135757643763305,,,,,,,,,,,,,,,,220722_ABA
PPG32,89,2670.0,0.5284113218000001,337.008823109656,384.78237086263255,479.0,380.0,2.5162056327679063,0.00017076743899548062,,,,,,,,,,,,,,,,220722_ABA
PPG32,90,2700.0,0.5327488708,338.34182492972946,382.1678098018335,483.0,380.0,2.5368603098649603,0.00016859206541103755,,,,,,,,,,,,,,,,220722_ABA
PPG32,91,2730.0,0.5351387568,338.25783368768464,383.3934825775866,485.0,380.89554409429314,2.548240544100648,0.00016895550781581458,,,,,,,,,,,,,,,,220722_ABA
PPG32,92,2760.0,0.5365162344,336.0254465883214,387.64077266125946,487.0,380.0,2.554799860211296,0.000172912818603656,,,,,,,,,,,,,,,,220722_ABA
PPG32,93,2790.0,0.5406844214,337.4257539739067,385.9260742640232,490.0,380.6831039096864,2.5746480640160576,0.00017367849135191694,,,,,,,,,,,,,,,,220722_ABA
PPG32,94,2820.0,0.5434092678,337.55990531555574,388.0583401672979,493.0,380.74548230474375,2.587623323207613,0.00017241383186409167,,,,,,,,,,,,,,,,220722_ABA
PPG32,95,2850.0,0.5461792774,337.35780942089434,389.0770319843398,497.0,380.5346201872304,2.60081364194378,0.00017234300157490035,,,,,,,,,,,,,,,,220722_ABA
PPG32,96,2880.0,0.5484731916,335.5852185701576,392.0402616896158,498.0,380.0,2.611736874647168,0.00017282696737022703,,,,,,,,,,,,,,,,220722_ABA
PPG32,97,2910.0,0.5523515814000001,335.7736971135238,391.9728552753488,501.0,380.0,2.6302051130406734,0.00016832285593575765,,,,,,,,,,,,,,,,220722_ABA
PPG32,98,2940.0,0.554773458,336.80582425787776,392.342296343565,504.0,380.0,2.64173768112046,0.0001625541015496255,,,,,,,,,,,,,,,,220722_ABA
PPG32,99,2970.0,0.5569845729999999,335.8193341395607,393.6264310466348,506.0,379.0,2.6522666379920605,0.00015993293552277746,,,,,,,,,,,,,,,,220722_ABA
PPG32,100,3000.0,0.5593010688,334.0560463450381,395.6724839707212,509.0,380.0,2.663297400467754,0.00015598484737848004,,,,,,,,,,,,,,,,220722_ABA
PPG32,101,3030.0,0.5621708138,333.32739092479073,397.8658260620137,511.0,380.0,2.676962642364938,0.0001516895393930772,,,,,,,,,,,,,,,,220722_ABA
PPG32,102,3060.0,0.5662204474,335.20868723755484,397.1133651760766,516.0,379.5112288809892,2.696246314865095,0.00014511883176904455,,,,,,,,,,,,,,,,220722_ABA
PPG32,103,3090.0,0.5678896039999999,333.9676131990892,398.70928658155646,516.0,380.0,2.7041945572013577,0.0001369521537470414,,,,,,,,,,,,,,,,220722_ABA
PPG32,104,3120.0,0.5699426477999999,333.07594581419715,399.4008157099448,517.0,380.0,2.7139708056668184,0.00013033857332579637,,,,,,,,,,,,,,,,220722_ABA
PPG32,105,3150.0,0.5716381496,332.105020222603,401.021045704773,520.0,380.0,2.722044499404106,0.00012522698449204557,,,,,,,,,,,,,,,,220722_ABA
PPG32,106,3180.0,0.5742312700000001,331.61333778135224,403.40892025165465,523.0,379.0,2.734392501590545,0.00012186094608940361,,,,,,,,,,,,,,,,220722_ABA
PPG32,107,3210.0,0.5762372687999999,331.23521935965994,405.5295788538581,525.0,379.8588623893581,2.7439447296970343,0.00012074518569446753,,,,,,,,,,,,,,,,220722_ABA
PPG32,108,3240.0,0.5794175107999999,332.43015711496344,405.5072034697149,528.0,379.0,2.7590885059634216,0.00012237812350211928,,,,,,,,,,,,,,,,220722_ABA
PPG32,109,3270.0,0.5807215982,331.39551062551607,407.81171138964135,530.0,380.0,2.7652983503140764,0.00012725172548457673,,,,,,,,,,,,,,,,220722_ABA
PPG32,110,3300.0,0.5825638804000001,330.47971563016404,409.5243599249589,531.0,380.0,2.774070987571351,,,,,,,,,,,,,,,,,220722_ABA
PPG33,0,0.0,0.3563094209999999,378.9308154891041,293.06466530542497,358.0,384.0,1.0,1.9642237125027187e-05,175.91786249149393,5.0,0.010914545429347937,0.0,0.28707656681574967,135.0,995.4727890111736,3.0,0.006045188437540216,ExpDel,175.91786249149393,5.0,3687.5514026119035,0.3576260264904722,0.982,220722_ABA
PPG33,1,30.0,0.3572729026,368.6955405356933,327.02860723756964,359.0,384.0,1.0027040587287757,5.364837578266283e-05,,,,,,,,,,,,,,,,220722_ABA
PPG33,2,60.0,0.3573312384,364.9856374726186,340.21991212072953,361.0,384.0,1.0028677810346194,8.018921405461679e-05,,,,,,,,,,,,,,,,220722_ABA
PPG33,3,90.0,0.3578374426,362.2916775834825,346.6174089416096,361.0,384.0,1.0042884681401676,0.00010094994514377688,,,,,,,,,,,,,,,,220722_ABA
PPG33,4,120.0,0.3592318564,365.0641194186503,349.8074036783719,363.0,383.0,1.0082019593863054,0.00011762135030797759,,,,,,,,,,,,,,,,220722_ABA
PPG33,5,150.0,0.360515244,364.2267520661206,353.0669307624463,364.0,383.0,1.0118038501148698,0.00013188941371924565,,,,,,,,,,,,,,,,220722_ABA
PPG33,6,180.0,0.3623744624,365.817287791952,353.71434360795445,368.0,383.0,1.0170218384430538,0.00014744672305209186,,,,,,,,,,,,,,,,220722_ABA
PPG33,7,210.0,0.36394012,367.25924459209295,354.7869665894325,368.0,384.0,1.021415933877314,0.00016135169591388994,,,,,,,,,,,,,,,,220722_ABA
PPG33,8,240.0,0.3654267419999999,366.6451598691152,356.6366836261736,369.0,384.0,1.0255882119939792,0.0001773162322615429,,,,,,,,,,,,,,,,220722_ABA
PPG33,9,270.0,0.3668663189999999,366.9279544357038,359.85540743894364,369.0,386.0,1.0296284559930289,0.00019748029758835645,,,,,,,,,,,,,,,,220722_ABA
PPG33,10,300.0,0.3690360344,367.14279298558927,361.2374316403864,370.0,386.0,1.0357178694974782,0.0002218473724534514,,,,,,,,,,,,,,,,220722_ABA
PPG33,11,330.0,0.3717891078,368.3374522777335,362.5111369042852,371.0,388.0,1.043444506060366,0.00024526406632306615,,,,,,,,,,,,,,,,220722_ABA
PPG33,12,360.0,0.3749655862,368.3327359390726,362.9922602799536,371.0,390.0,1.0523594496817978,0.0002732380923566224,,,,,,,,,,,,,,,,220722_ABA
PPG33,13,390.0,0.3782775542,366.4171479385907,364.6630236703469,374.0,392.0,1.0616546515619636,0.0003029650238607694,,,,,,,,,,,,,,,,220722_ABA
PPG33,14,420.0,0.381280907,368.6013808872534,367.4567338787824,375.0,392.0,1.0700837096305686,0.00033624094217335444,,,,,,,,,,,,,,,,220722_ABA
PPG33,15,450.0,0.3844780852,368.16738421500776,368.8422808766738,378.0,395.0,1.0790567482637514,0.0003728698995302009,,,,,,,,,,,,,,,,220722_ABA
PPG33,16,480.0,0.3883451841999999,367.4948168581493,370.7590274738363,379.0,396.0,1.089909952731786,0.0004081771893941475,,,,,,,,,,,,,,,,220722_ABA
PPG33,17,510.0,0.3942897904,366.95142750579976,373.6135136500418,383.0,400.0,1.1065937838337427,0.00044025223943293764,,,,,,,,,,,,,,,,220722_ABA
PPG33,18,540.0,0.3990789714,367.2481079572602,374.62509921336095,384.0,402.0,1.1200348570070506,0.00046122219559684944,,,,,,,,,,,,,,,,220722_ABA
PPG33,19,570.0,0.4043969382,369.9555919749844,374.2140098654605,387.0,407.0,1.1349599936623624,0.00045241192076118366,,,,,,,,,,,,,,,,220722_ABA
PPG33,20,600.0,0.409959539,369.9378566814265,374.7304111756016,389.0,409.6578591259407,1.1505717077292774,0.0004100169471094566,,,,,,,,,,,,,,,,220722_ABA
PPG33,21,630.0,0.4159079087999999,369.4431258602388,373.0613425756745,393.0,411.0,1.1672661015606434,0.0003387038615742931,,,,,,,,,,,,,,,,220722_ABA
PPG33,22,660.0,0.4199876512,369.8676382591146,372.8263022696741,394.0,412.8191757208822,1.1787161002403022,0.0002554513904577823,,,,,,,,,,,,,,,,220722_ABA
PPG33,23,690.0,0.4248539859999999,371.74819465193485,369.41919348184695,397.0,416.5423205612916,1.1923737093665003,0.00017040472040571797,,,,,,,,,,,,,,,,220722_ABA
PPG33,24,720.0,0.4277594852,372.5202810775286,369.7278340624989,399.0,418.0,1.200528136470464,0.00010016381168907463,,,,,,,,,,,,,,,,220722_ABA
PPG33,25,750.0,0.429078627,375.2316902139189,368.6677002009949,400.0,417.0,1.2042303731284163,6.010433451970617e-05,,,,,,,,,,,,,,,,220722_ABA
PPG33,26,780.0,0.4279928284,380.2030485919018,367.9554594070481,402.0,413.7509401177397,1.2011830256938394,6.246349655158956e-05,,,,,,,,,,,,,,,,220722_ABA
PPG33,27,810.0,0.4235216716,385.70620364874543,367.0008683402445,403.0,410.8872568134353,1.1886345031556156,0.00011180166668199635,,,,,,,,,,,,,,,,220722_ABA
PPG33,28,840.0,0.4253074998,386.9778930335551,368.26996431738417,406.0,410.0,1.1936465182603186,0.00018308203886114308,,,,,,,,,,,,,,,,220722_ABA
PPG33,29,870.0,0.4316585748,387.8851352588882,371.23024144628994,413.0,411.0,1.2114711241384777,0.0002376380732194492,,,,,,,,,,,,,,,,220722_ABA
PPG33,30,900.0,0.4360619867999999,389.31724152332544,372.33952486413887,415.0,412.0,1.2238295175473344,0.0002686555224622837,,,,,,,,,,,,,,,,220722_ABA
PPG33,31,930.0,0.4396505793999999,391.85879623268,372.400454421562,419.0,414.0,1.2339010800390822,0.0002769849499373414,,,,,,,,,,,,,,,,220722_ABA
PPG33,32,960.0,0.4427555493999999,391.98413073268887,372.22417469652544,420.0,416.0,1.2426153318017377,0.0002722044759166237,,,,,,,,,,,,,,,,220722_ABA
PPG33,33,990.0,0.446005418,390.9371886856121,372.0719385900552,422.0,418.0,1.2517362486466503,0.00025557244447541565,,,,,,,,,,,,,,,,220722_ABA
PPG33,34,1020.0,0.4501039783999999,391.1278637539564,372.3095819268586,424.0,419.0,1.2632390609733557,0.00023131451721044652,,,,,,,,,,,,,,,,220722_ABA
PPG33,35,1050.0,0.4528175339999999,391.9466889798636,371.5297929932116,424.0,421.0,1.270854788877446,0.00021512037799063967,,,,,,,,,,,,,,,,220722_ABA
PPG33,36,1080.0,0.4551377934,393.31842047660587,368.7747270020914,426.0,422.0,1.2773667115582668,0.00021115338705956027,,,,,,,,,,,,,,,,220722_ABA
PPG33,37,1110.0,0.4575728426,394.5792202614449,369.9367470123776,429.0,423.0,1.2842007974860703,0.00021725962958511782,,,,,,,,,,,,,,,,220722_ABA
PPG33,38,1140.0,0.4585024518,392.8340151795702,370.8020652086407,429.0,424.0,1.2868097916501624,0.00022609131230527644,,,,,,,,,,,,,,,,220722_ABA
PPG33,39,1170.0,0.4646691104,393.3437048302416,372.1622109035098,433.0,429.0,1.304116823787267,0.00022495712900525268,,,,,,,,,,,,,,,,220722_ABA
PPG33,40,1200.0,0.4698478239999999,390.7165767842728,371.28042195960654,437.0,429.0,1.3186511394544351,0.00022491645421560732,,,,,,,,,,,,,,,,220722_ABA
PPG33,41,1230.0,0.4728342405999999,392.0269747825185,370.9409971497645,439.0,430.0,1.3270326652406983,0.00023778005485189596,,,,,,,,,,,,,,,,220722_ABA
PPG33,42,1260.0,0.4739275663999999,389.99812449581646,372.3115231687209,440.0,429.0,1.330101138134094,0.00027592202516351543,,,,,,,,,,,,,,,,220722_ABA
PPG33,43,1290.0,0.4770607634,387.20260707176135,369.8535104473388,442.0,431.72000275580336,1.338894610367319,0.00033156674331796923,,,,,,,,,,,,,,,,220722_ABA
PPG33,44,1320.0,0.48164671,388.81720416162347,370.06181140008994,446.0,434.0,1.351765296152526,0.0003991243549037974,,,,,,,,,,,,,,,,220722_ABA
PPG33,45,1350.0,0.4856530622,387.1920802395237,372.0836660291509,448.0,435.0,1.3630093216087038,0.000474197378025208,,,,,,,,,,,,,,,,220722_ABA
PPG33,46,1380.0,0.4943338055999999,386.70699904557006,373.9113737541627,453.0,441.43979893576056,1.3873722569912066,0.0005351618792442946,,,,,,,,,,,,,,,,220722_ABA
PPG33,47,1410.0,0.5043543906,392.7513276688901,371.5882675042543,457.0,447.0,1.4154955240434128,0.0005778201673155072,,,,,,,,,,,,,,,,220722_ABA
PPG33,48,1440.0,0.5136241373999999,392.8456213773764,373.0639778726356,459.0,453.0,1.4415115265784677,0.0006015623621027775,,,,,,,,,,,,,,,,220722_ABA
PPG33,49,1470.0,0.521710232,392.4682170409569,375.1700903296577,464.0,456.0,1.4642055507143048,0.0006065575824740424,,,,,,,,,,,,,,,,220722_ABA
PPG33,50,1500.0,0.5317251716,392.74050437054007,377.3244218643603,470.0,459.0,1.492312973672397,0.0005983892313422952,,,,,,,,,,,,,,,,220722_ABA
PPG33,51,1530.0,0.5416460211999999,393.4374152127439,376.6849094603703,474.0,463.6112774364923,1.5201563283952573,0.0005843103763194776,,,,,,,,,,,,,,,,220722_ABA
PPG33,52,1560.0,0.5500934214,393.6962764410054,379.3214653240939,477.0,467.0,1.543864374554385,0.0005740582925846291,,,,,,,,,,,,,,,,220722_ABA
PPG33,53,1590.0,0.5598016276,391.6774156333057,380.5571007605323,483.0,471.65787505420633,1.571110935065621,0.0005628769339401771,,,,,,,,,,,,,,,,220722_ABA
PPG33,54,1620.0,0.5683656993999999,389.10701587099874,384.3615020438286,487.0,475.0,1.595146425836436,0.0005540150304126093,,,,,,,,,,,,,,,,220722_ABA
PPG33,55,1650.0,0.5791201864,389.5549605352696,386.5901996890258,493.0,480.6092299938767,1.625329425123452,0.0005417592023646929,,,,,,,,,,,,,,,,220722_ABA
PPG33,56,1680.0,0.5896846116,389.6710473619409,386.1330061308672,498.0,486.0,1.6549790065752992,0.0005238818731801219,,,,,,,,,,,,,,,,220722_ABA
PPG33,57,1710.0,0.5977142522,389.5707985084207,388.6414526749815,501.0,489.7534718115584,1.6775145897699966,0.0005070309647782639,,,,,,,,,,,,,,,,220722_ABA
PPG33,58,1740.0,0.6076558016,389.31551607925735,388.6327967294864,507.0,493.0,1.705416039504608,0.0004916600042420934,,,,,,,,,,,,,,,,220722_ABA
PPG33,59,1770.0,0.6162932635999999,389.6744516686963,390.256570474992,511.0,497.0,1.729657503498904,0.0004815736827186486,,,,,,,,,,,,,,,,220722_ABA
PPG33,60,1800.0,0.6244678027999999,388.8288034916476,391.84999159866993,516.0,502.0,1.752599751775859,0.0004742074997934095,,,,,,,,,,,,,,,,220722_ABA
PPG33,61,1830.0,0.6336716866000001,389.25388785954834,392.64614884402096,519.0,506.0,1.778430906546252,0.00046764633215707415,,,,,,,,,,,,,,,,220722_ABA
PPG33,62,1860.0,0.6421397866,388.0791141786789,394.80540052297175,524.0,510.0,1.8021970477171303,0.0004634630982967989,,,,,,,,,,,,,,,,220722_ABA
PPG33,63,1890.0,0.6517539027999999,389.3121255795024,396.2141224661217,528.0,513.9676628224529,1.829179539993134,0.00045529242452124047,,,,,,,,,,,,,,,,220722_ABA
PPG33,64,1920.0,0.6610763399999999,388.41484425308255,397.6962645682343,533.0,518.0,1.8553434207399195,0.00044344025496288086,,,,,,,,,,,,,,,,220722_ABA
PPG33,65,1950.0,0.6702952781999999,389.1531407988549,398.7367439553381,538.0,522.0,1.881216826427949,0.00042454226572485643,,,,,,,,,,,,,,,,220722_ABA
PPG33,66,1980.0,0.6782929282,390.0014558362743,399.78876092411366,543.0,527.0,1.903662626422668,0.0004049754055960356,,,,,,,,,,,,,,,,220722_ABA
PPG33,67,2010.0,0.6874422398,389.74125714856245,399.95357529186975,546.0,530.0,1.9293406216166256,0.00038479983217010053,,,,,,,,,,,,,,,,220722_ABA
PPG33,68,2040.0,0.6944161905999999,390.33452806902346,400.95637711646935,550.0,534.0,1.9489133592120205,0.00036807199065495453,,,,,,,,,,,,,,,,220722_ABA
PPG33,69,2070.0,0.701939627,389.8214127206347,401.566442873611,555.0,536.8559746491716,1.97002825530117,0.00035641611136752254,,,,,,,,,,,,,,,,220722_ABA
PPG33,70,2100.0,0.709937277,390.41838676922094,402.3565210545809,558.0,539.0,1.9924740552958888,0.000347348141842902,,,,,,,,,,,,,,,,220722_ABA
PPG33,71,2130.0,0.7171690344,390.9317984011356,402.6287864396866,562.0,540.0,2.012770339855819,0.00033776009434965146,,,,,,,,,,,,,,,,220722_ABA
PPG33,72,2160.0,0.7239585688,391.7731746212959,403.3084306999022,566.0,544.0,2.031825503710159,0.00032743382147599765,,,,,,,,,,,,,,,,220722_ABA
PPG33,73,2190.0,0.7313164068,392.7076178854783,404.2671809335444,570.0,547.0,2.0524756397053,0.00031366405933395806,,,,,,,,,,,,,,,,220722_ABA
PPG33,74,2220.0,0.7384145564,393.8010832434288,405.0898030529698,573.0,552.0,2.072396947371201,0.00029488195550622155,,,,,,,,,,,,,,,,220722_ABA
PPG33,75,2250.0,0.7460452554,394.3037282889297,406.4513526889064,576.0,557.0,2.093812881248515,0.00026949989872774037,,,,,,,,,,,,,,,,220722_ABA
PPG33,76,2280.0,0.7517809818,395.2121789200088,407.30736802253153,578.0,557.6765178184236,2.1099104808682565,0.0002461181002393213,,,,,,,,,,,,,,,,220722_ABA
PPG33,77,2310.0,0.7577858056,394.9175752928294,406.0287899928792,580.0,559.0,2.126763315640762,0.00022224454260129183,,,,,,,,,,,,,,,,220722_ABA
PPG33,78,2340.0,0.7621722813999999,395.0384100137335,407.3440984610338,582.0,560.0,2.1390741767672767,0.00020324714923618058,,,,,,,,,,,,,,,,220722_ABA
PPG33,79,2370.0,0.765911418,395.0166124128337,407.9958266633946,584.0,561.0,2.149568248435396,0.00019297663712850466,,,,,,,,,,,,,,,,220722_ABA
PPG33,80,2400.0,0.7701398225999999,394.8581318233365,408.7294671854499,586.0,563.0,2.161435474926721,0.00018524170559380514,,,,,,,,,,,,,,,,220722_ABA
PPG33,81,2430.0,0.7755895153999999,395.04352243512415,408.5665271950023,588.0,563.0,2.1767303071113573,0.0001809717710499051,,,,,,,,,,,,,,,,220722_ABA
PPG33,82,2460.0,0.7796654942,395.8625745288178,409.0293830970695,590.0,566.0,2.188169743061607,0.00018145320146242624,,,,,,,,,,,,,,,,220722_ABA
PPG33,83,2490.0,0.7830884883999999,395.2489487868171,410.7110776511847,592.0,566.0,2.1977765454593468,0.00018298188743163106,,,,,,,,,,,,,,,,220722_ABA
PPG33,84,2520.0,0.7884121006,395.4920749492956,407.6684144402204,594.0,567.0,2.2127175262087726,0.00018119829549313198,,,,,,,,,,,,,,,,220722_ABA
PPG33,85,2550.0,0.7931711727999999,396.4352020749399,407.5634127692909,594.0,569.0,2.2260740975468063,0.00017607480809633832,,,,,,,,,,,,,,,,220722_ABA
PPG33,86,2580.0,0.7952825523999999,395.9584492309955,411.3883674907926,597.0,570.0,2.231999788745412,0.00017600387268927898,,,,,,,,,,,,,,,,220722_ABA
PPG33,87,2610.0,0.8011311868,395.87758601139296,409.2979034091238,598.0,573.3588654020623,2.248414270247432,0.00017126982551668029,,,,,,,,,,,,,,,,220722_ABA
PPG33,88,2640.0,0.8057359514,397.17210560041343,408.5716708894988,600.0,575.3197511957931,2.261337769679685,0.00016609064335167015,,,,,,,,,,,,,,,,220722_ABA
PPG33,89,2670.0,0.8078774397999999,397.10683768814096,413.5989365991818,601.0,575.0,2.2673479627135653,0.0001660626397762657,,,,,,,,,,,,,,,,220722_ABA
PPG33,90,2700.0,0.8147215463999999,403.37418748916497,404.405071478134,603.0,577.0,2.28655628614434,0.0001622786053367122,,,,,,,,,,,,,,,,220722_ABA
PPG33,91,2730.0,0.8163380126,398.2842340681769,410.5073631922005,603.0,578.8864296117977,2.2910929784256258,0.0001636064358166877,,,,,,,,,,,,,,,,220722_ABA
PPG33,92,2760.0,0.8197233707999999,397.67764197660114,414.23203228649567,606.0,579.0,2.300594153529272,0.000165590472056831,,,,,,,,,,,,,,,,220722_ABA
PPG33,93,2790.0,0.8253311348,402.3110085934651,409.1643560132924,608.0,580.0,2.3163326203490984,0.00016521706685639943,,,,,,,,,,,,,,,,220722_ABA
PPG33,94,2820.0,0.8295200215999999,402.7866475110348,409.5102657985937,609.0,582.0,2.3280889381816263,0.00016280959151493494,,,,,,,,,,,,,,,,220722_ABA
PPG33,95,2850.0,0.8336919721999999,404.6780893387116,409.29196974257366,611.0,585.0,2.339797723731812,0.00016078075900828625,,,,,,,,,,,,,,,,220722_ABA
PPG33,96,2880.0,0.8361326668,403.2009476543004,412.8260530306133,611.0,586.0,2.34664765375373,0.0001613832341982947,,,,,,,,,,,,,,,,220722_ABA
PPG33,97,2910.0,0.8420641004,404.1662616396128,410.962182211621,612.0,589.0,2.3632945153027545,0.00015650710202452979,,,,,,,,,,,,,,,,220722_ABA
PPG33,98,2940.0,0.8459424902,403.42104448222034,412.6228623940747,614.0,590.0,2.374179407959017,0.00015105507210282237,,,,,,,,,,,,,,,,220722_ABA
PPG33,99,2970.0,0.84878589,404.8781295127387,411.4739918728391,616.0,591.0,2.3821595500277275,0.00015040273517853695,,,,,,,,,,,,,,,,220722_ABA
